Local Time (Sensor),Date,Time,countlineName,direction,Car,Pedestrian,Cyclist,Motorbike,Bus,OGV1,OGV2,LGV
28/07/2019 21:00,28/07/2019,21:00:00,S10_EastRoad_CAM003,in,348,49,41,19,2,0,0,13
28/07/2019 21:00,28/07/2019,21:00:00,S10_EastRoad_CAM003,out,301,61,7,20,2,0,0,21
28/07/2019 22:00,28/07/2019,22:00:00,S10_EastRoad_CAM003,in,320,41,34,13,1,0,0,10
28/07/2019 22:00,28/07/2019,22:00:00,S10_EastRoad_CAM003,out,271,57,17,11,1,0,0,5
28/07/2019 23:00,28/07/2019,23:00:00,S10_EastRoad_CAM003,in,192,25,18,5,0,0,0,3
28/07/2019 23:00,28/07/2019,23:00:00,S10_EastRoad_CAM003,out,142,35,6,2,1,0,0,6
29/07/2019 00:00,29/07/2019,00:00:00,S10_EastRoad_CAM003,in,125,11,10,3,0,1,0,6
29/07/2019 00:00,29/07/2019,00:00:00,S10_EastRoad_CAM003,out,84,11,2,2,1,0,0,4
29/07/2019 01:00,29/07/2019,01:00:00,S10_EastRoad_CAM003,in,51,4,6,0,0,2,0,1
29/07/2019 01:00,29/07/2019,01:00:00,S10_EastRoad_CAM003,out,38,8,4,1,0,1,0,2
29/07/2019 02:00,29/07/2019,02:00:00,S10_EastRoad_CAM003,in,35,11,2,0,0,1,0,4
29/07/2019 02:00,29/07/2019,02:00:00,S10_EastRoad_CAM003,out,25,7,1,0,1,0,0,3
29/07/2019 03:00,29/07/2019,03:00:00,S10_EastRoad_CAM003,in,27,4,3,0,0,1,0,4
29/07/2019 03:00,29/07/2019,03:00:00,S10_EastRoad_CAM003,out,31,5,6,0,1,1,0,4
29/07/2019 04:00,29/07/2019,04:00:00,S10_EastRoad_CAM003,in,27,3,3,2,1,0,0,7
29/07/2019 04:00,29/07/2019,04:00:00,S10_EastRoad_CAM003,out,64,9,5,2,1,1,0,13
29/07/2019 05:00,29/07/2019,05:00:00,S10_EastRoad_CAM003,in,66,1,7,2,2,4,1,23
29/07/2019 05:00,29/07/2019,05:00:00,S10_EastRoad_CAM003,out,118,8,21,5,1,9,0,35
29/07/2019 06:00,29/07/2019,06:00:00,S10_EastRoad_CAM003,in,145,20,14,3,2,7,3,29
29/07/2019 06:00,29/07/2019,06:00:00,S10_EastRoad_CAM003,out,268,32,34,16,6,14,0,65
29/07/2019 07:00,29/07/2019,07:00:00,S10_EastRoad_CAM003,in,275,27,26,3,13,23,3,85
29/07/2019 07:00,29/07/2019,07:00:00,S10_EastRoad_CAM003,out,508,70,115,22,8,19,1,194
29/07/2019 08:00,29/07/2019,08:00:00,S10_EastRoad_CAM003,in,347,66,17,2,10,23,2,97
29/07/2019 08:00,29/07/2019,08:00:00,S10_EastRoad_CAM003,out,514,181,238,16,3,21,0,155
29/07/2019 09:00,29/07/2019,09:00:00,S10_EastRoad_CAM003,in,454,67,9,1,12,16,1,143
29/07/2019 09:00,29/07/2019,09:00:00,S10_EastRoad_CAM003,out,509,95,91,1,6,18,0,136
29/07/2019 10:00,29/07/2019,10:00:00,S10_EastRoad_CAM003,in,453,59,5,1,17,36,1,111
29/07/2019 10:00,29/07/2019,10:00:00,S10_EastRoad_CAM003,out,520,76,9,3,13,9,0,131
29/07/2019 11:00,29/07/2019,11:00:00,S10_EastRoad_CAM003,in,447,60,25,6,16,7,2,98
29/07/2019 11:00,29/07/2019,11:00:00,S10_EastRoad_CAM003,out,500,80,21,4,11,8,1,116
29/07/2019 12:00,29/07/2019,12:00:00,S10_EastRoad_CAM003,in,533,155,46,12,20,20,0,121
29/07/2019 12:00,29/07/2019,12:00:00,S10_EastRoad_CAM003,out,521,168,45,19,9,10,0,104
29/07/2019 13:00,29/07/2019,13:00:00,S10_EastRoad_CAM003,in,540,153,59,14,18,11,0,102
29/07/2019 13:00,29/07/2019,13:00:00,S10_EastRoad_CAM003,out,510,213,47,15,13,12,0,119
29/07/2019 14:00,29/07/2019,14:00:00,S10_EastRoad_CAM003,in,574,160,71,9,17,9,0,116
29/07/2019 14:00,29/07/2019,14:00:00,S10_EastRoad_CAM003,out,497,148,39,11,15,6,0,98
29/07/2019 15:00,29/07/2019,15:00:00,S10_EastRoad_CAM003,in,557,133,67,16,13,10,1,127
29/07/2019 15:00,29/07/2019,15:00:00,S10_EastRoad_CAM003,out,499,149,78,21,12,5,1,85
29/07/2019 16:00,29/07/2019,16:00:00,S10_EastRoad_CAM003,in,655,154,69,10,20,2,2,134
29/07/2019 16:00,29/07/2019,16:00:00,S10_EastRoad_CAM003,out,439,160,81,18,13,3,0,59
29/07/2019 17:00,29/07/2019,17:00:00,S10_EastRoad_CAM003,in,714,138,85,12,13,3,1,58
29/07/2019 17:00,29/07/2019,17:00:00,S10_EastRoad_CAM003,out,541,169,118,23,13,4,0,41
29/07/2019 18:00,29/07/2019,18:00:00,S10_EastRoad_CAM003,in,595,107,119,17,17,0,1,40
29/07/2019 18:00,29/07/2019,18:00:00,S10_EastRoad_CAM003,out,521,159,135,23,9,2,0,27
29/07/2019 19:00,29/07/2019,19:00:00,S10_EastRoad_CAM003,in,439,143,119,27,11,1,0,29
29/07/2019 19:00,29/07/2019,19:00:00,S10_EastRoad_CAM003,out,457,145,100,24,5,2,0,32
29/07/2019 20:00,29/07/2019,20:00:00,S10_EastRoad_CAM003,in,374,101,91,20,9,0,0,30
29/07/2019 20:00,29/07/2019,20:00:00,S10_EastRoad_CAM003,out,359,84,64,28,5,1,0,28
29/07/2019 21:00,29/07/2019,21:00:00,S10_EastRoad_CAM003,in,372,84,60,16,1,1,0,23
29/07/2019 21:00,29/07/2019,21:00:00,S10_EastRoad_CAM003,out,283,78,33,15,2,0,0,8
29/07/2019 22:00,29/07/2019,22:00:00,S10_EastRoad_CAM003,in,338,43,48,17,3,2,0,11
29/07/2019 22:00,29/07/2019,22:00:00,S10_EastRoad_CAM003,out,242,62,17,17,1,0,0,12
29/07/2019 23:00,29/07/2019,23:00:00,S10_EastRoad_CAM003,in,231,40,26,4,0,2,0,6
29/07/2019 23:00,29/07/2019,23:00:00,S10_EastRoad_CAM003,out,146,35,12,3,2,0,0,8
30/07/2019 00:00,30/07/2019,00:00:00,S10_EastRoad_CAM003,in,100,15,13,3,0,1,0,6
30/07/2019 00:00,30/07/2019,00:00:00,S10_EastRoad_CAM003,out,80,20,5,2,1,0,0,1
30/07/2019 01:00,30/07/2019,01:00:00,S10_EastRoad_CAM003,in,65,8,5,0,1,0,0,4
30/07/2019 01:00,30/07/2019,01:00:00,S10_EastRoad_CAM003,out,44,6,1,0,0,0,0,3
30/07/2019 02:00,30/07/2019,02:00:00,S10_EastRoad_CAM003,in,40,2,3,0,1,2,0,4
30/07/2019 02:00,30/07/2019,02:00:00,S10_EastRoad_CAM003,out,35,9,0,0,2,0,0,6
30/07/2019 03:00,30/07/2019,03:00:00,S10_EastRoad_CAM003,in,22,3,4,0,0,0,0,1
30/07/2019 03:00,30/07/2019,03:00:00,S10_EastRoad_CAM003,out,38,3,3,0,2,0,0,5
30/07/2019 04:00,30/07/2019,04:00:00,S10_EastRoad_CAM003,in,52,1,3,0,1,2,1,4
30/07/2019 04:00,30/07/2019,04:00:00,S10_EastRoad_CAM003,out,75,10,6,2,2,3,0,12
30/07/2019 05:00,30/07/2019,05:00:00,S10_EastRoad_CAM003,in,52,5,10,1,0,5,2,13
30/07/2019 05:00,30/07/2019,05:00:00,S10_EastRoad_CAM003,out,118,4,20,3,1,10,1,34
30/07/2019 06:00,30/07/2019,06:00:00,S10_EastRoad_CAM003,in,138,14,15,2,3,8,4,36
30/07/2019 06:00,30/07/2019,06:00:00,S10_EastRoad_CAM003,out,280,27,46,19,5,13,0,66
30/07/2019 07:00,30/07/2019,07:00:00,S10_EastRoad_CAM003,in,316,25,25,2,11,11,3,86
30/07/2019 07:00,30/07/2019,07:00:00,S10_EastRoad_CAM003,out,545,63,148,19,7,11,0,191
30/07/2019 08:00,30/07/2019,08:00:00,S10_EastRoad_CAM003,in,401,69,22,2,9,10,1,84
30/07/2019 08:00,30/07/2019,08:00:00,S10_EastRoad_CAM003,out,554,173,239,20,5,16,0,159
30/07/2019 09:00,30/07/2019,09:00:00,S10_EastRoad_CAM003,in,403,98,34,4,16,14,1,137
30/07/2019 09:00,30/07/2019,09:00:00,S10_EastRoad_CAM003,out,486,141,196,12,10,21,0,139
30/07/2019 10:00,30/07/2019,10:00:00,S10_EastRoad_CAM003,in,426,83,37,8,18,26,5,96
30/07/2019 10:00,30/07/2019,10:00:00,S10_EastRoad_CAM003,out,470,102,52,11,13,21,0,118
30/07/2019 11:00,30/07/2019,11:00:00,S10_EastRoad_CAM003,in,451,111,53,9,13,15,1,121
30/07/2019 11:00,30/07/2019,11:00:00,S10_EastRoad_CAM003,out,503,109,71,8,11,16,0,119
30/07/2019 12:00,30/07/2019,12:00:00,S10_EastRoad_CAM003,in,513,135,72,13,19,15,1,114
30/07/2019 12:00,30/07/2019,12:00:00,S10_EastRoad_CAM003,out,542,125,61,16,11,11,1,109
30/07/2019 13:00,30/07/2019,13:00:00,S10_EastRoad_CAM003,in,524,147,40,13,20,10,2,99
30/07/2019 13:00,30/07/2019,13:00:00,S10_EastRoad_CAM003,out,568,131,75,15,10,13,1,106
30/07/2019 14:00,30/07/2019,14:00:00,S10_EastRoad_CAM003,in,586,96,51,12,16,6,2,143
30/07/2019 14:00,30/07/2019,14:00:00,S10_EastRoad_CAM003,out,533,125,57,11,12,15,1,100
30/07/2019 15:00,30/07/2019,15:00:00,S10_EastRoad_CAM003,in,584,110,85,17,19,14,0,141
30/07/2019 15:00,30/07/2019,15:00:00,S10_EastRoad_CAM003,out,514,135,56,12,9,5,0,75
30/07/2019 16:00,30/07/2019,16:00:00,S10_EastRoad_CAM003,in,647,126,85,18,15,10,0,122
30/07/2019 16:00,30/07/2019,16:00:00,S10_EastRoad_CAM003,out,516,112,60,12,13,1,0,59
30/07/2019 17:00,30/07/2019,17:00:00,S10_EastRoad_CAM003,in,731,183,132,18,12,4,0,62
30/07/2019 17:00,30/07/2019,17:00:00,S10_EastRoad_CAM003,out,596,203,133,18,16,3,0,39
30/07/2019 18:00,30/07/2019,18:00:00,S10_EastRoad_CAM003,in,656,162,115,15,15,2,1,45
30/07/2019 18:00,30/07/2019,18:00:00,S10_EastRoad_CAM003,out,560,134,108,21,9,0,0,27
30/07/2019 19:00,30/07/2019,19:00:00,S10_EastRoad_CAM003,in,557,106,95,22,7,2,1,38
30/07/2019 19:00,30/07/2019,19:00:00,S10_EastRoad_CAM003,out,566,87,60,14,5,1,0,21
30/07/2019 20:00,30/07/2019,20:00:00,S10_EastRoad_CAM003,in,405,69,95,25,8,0,0,26
30/07/2019 20:00,30/07/2019,20:00:00,S10_EastRoad_CAM003,out,379,89,42,19,6,0,2,11
30/07/2019 21:00,30/07/2019,21:00:00,S10_EastRoad_CAM003,in,352,50,26,24,5,2,0,12
30/07/2019 21:00,30/07/2019,21:00:00,S10_EastRoad_CAM003,out,285,70,12,20,8,0,0,19
30/07/2019 22:00,30/07/2019,22:00:00,S10_EastRoad_CAM003,in,328,31,10,10,3,2,0,11
30/07/2019 22:00,30/07/2019,22:00:00,S10_EastRoad_CAM003,out,275,38,9,5,2,0,0,6
30/07/2019 23:00,30/07/2019,23:00:00,S10_EastRoad_CAM003,in,233,19,3,9,1,3,2,6
30/07/2019 23:00,30/07/2019,23:00:00,S10_EastRoad_CAM003,out,143,33,2,2,1,2,0,7
31/07/2019 00:00,31/07/2019,00:00:00,S10_EastRoad_CAM003,in,83,10,1,4,2,2,0,6
31/07/2019 00:00,31/07/2019,00:00:00,S10_EastRoad_CAM003,out,67,15,0,1,2,1,0,6
31/07/2019 01:00,31/07/2019,01:00:00,S10_EastRoad_CAM003,in,48,12,3,1,0,1,0,2
31/07/2019 01:00,31/07/2019,01:00:00,S10_EastRoad_CAM003,out,44,7,0,0,2,2,0,2
31/07/2019 02:00,31/07/2019,02:00:00,S10_EastRoad_CAM003,in,39,3,4,0,0,0,0,3
31/07/2019 02:00,31/07/2019,02:00:00,S10_EastRoad_CAM003,out,38,4,0,0,1,0,0,3
31/07/2019 03:00,31/07/2019,03:00:00,S10_EastRoad_CAM003,in,24,4,1,0,0,0,0,3
31/07/2019 03:00,31/07/2019,03:00:00,S10_EastRoad_CAM003,out,33,4,0,0,1,0,0,4
31/07/2019 04:00,31/07/2019,04:00:00,S10_EastRoad_CAM003,in,49,6,2,0,0,3,0,10
31/07/2019 04:00,31/07/2019,04:00:00,S10_EastRoad_CAM003,out,69,14,4,1,2,5,0,14
31/07/2019 05:00,31/07/2019,05:00:00,S10_EastRoad_CAM003,in,64,14,10,1,2,4,2,18
31/07/2019 05:00,31/07/2019,05:00:00,S10_EastRoad_CAM003,out,132,14,15,6,2,5,1,34
31/07/2019 06:00,31/07/2019,06:00:00,S10_EastRoad_CAM003,in,148,16,17,1,2,7,2,32
31/07/2019 06:00,31/07/2019,06:00:00,S10_EastRoad_CAM003,out,295,30,43,15,5,20,0,57
31/07/2019 07:00,31/07/2019,07:00:00,S10_EastRoad_CAM003,in,264,27,31,3,12,15,0,79
31/07/2019 07:00,31/07/2019,07:00:00,S10_EastRoad_CAM003,out,542,82,108,24,7,25,1,200
31/07/2019 08:00,31/07/2019,08:00:00,S10_EastRoad_CAM003,in,358,86,56,4,17,18,4,97
31/07/2019 08:00,31/07/2019,08:00:00,S10_EastRoad_CAM003,out,569,197,239,26,7,26,2,134
31/07/2019 09:00,31/07/2019,09:00:00,S10_EastRoad_CAM003,in,419,96,46,3,17,13,2,119
31/07/2019 09:00,31/07/2019,09:00:00,S10_EastRoad_CAM003,out,543,157,147,8,10,31,2,145
31/07/2019 10:00,31/07/2019,10:00:00,S10_EastRoad_CAM003,in,456,105,35,9,16,29,3,121
31/07/2019 10:00,31/07/2019,10:00:00,S10_EastRoad_CAM003,out,490,88,81,16,11,28,0,130
31/07/2019 11:00,31/07/2019,11:00:00,S10_EastRoad_CAM003,in,513,127,36,7,20,14,1,120
31/07/2019 11:00,31/07/2019,11:00:00,S10_EastRoad_CAM003,out,492,102,62,18,12,26,0,100
31/07/2019 12:00,31/07/2019,12:00:00,S10_EastRoad_CAM003,in,577,161,52,15,13,12,4,103
31/07/2019 12:00,31/07/2019,12:00:00,S10_EastRoad_CAM003,out,594,125,72,17,11,14,2,115
31/07/2019 13:00,31/07/2019,13:00:00,S10_EastRoad_CAM003,in,590,170,46,15,20,10,5,117
31/07/2019 13:00,31/07/2019,13:00:00,S10_EastRoad_CAM003,out,531,185,70,25,7,11,3,108
31/07/2019 14:00,31/07/2019,14:00:00,S10_EastRoad_CAM003,in,595,150,57,22,13,17,8,121
31/07/2019 14:00,31/07/2019,14:00:00,S10_EastRoad_CAM003,out,481,162,62,18,7,16,2,109
31/07/2019 15:00,31/07/2019,15:00:00,S10_EastRoad_CAM003,in,611,142,79,14,16,7,2,134
31/07/2019 15:00,31/07/2019,15:00:00,S10_EastRoad_CAM003,out,533,126,84,24,16,9,0,76
31/07/2019 16:00,31/07/2019,16:00:00,S10_EastRoad_CAM003,in,674,177,85,22,14,7,0,132
31/07/2019 16:00,31/07/2019,16:00:00,S10_EastRoad_CAM003,out,538,179,80,24,16,5,0,55
31/07/2019 17:00,31/07/2019,17:00:00,S10_EastRoad_CAM003,in,748,189,112,27,18,5,2,47
31/07/2019 17:00,31/07/2019,17:00:00,S10_EastRoad_CAM003,out,611,173,150,28,10,1,0,36
31/07/2019 18:00,31/07/2019,18:00:00,S10_EastRoad_CAM003,in,629,151,132,17,20,2,0,56
31/07/2019 18:00,31/07/2019,18:00:00,S10_EastRoad_CAM003,out,590,163,116,29,7,0,0,30
31/07/2019 19:00,31/07/2019,19:00:00,S10_EastRoad_CAM003,in,540,120,94,22,11,2,0,31
31/07/2019 19:00,31/07/2019,19:00:00,S10_EastRoad_CAM003,out,485,108,75,21,6,4,0,23
31/07/2019 20:00,31/07/2019,20:00:00,S10_EastRoad_CAM003,in,463,121,87,42,9,0,1,32
31/07/2019 20:00,31/07/2019,20:00:00,S10_EastRoad_CAM003,out,387,102,66,24,4,0,0,23
31/07/2019 21:00,31/07/2019,21:00:00,S10_EastRoad_CAM003,in,457,68,50,31,2,1,0,19
31/07/2019 21:00,31/07/2019,21:00:00,S10_EastRoad_CAM003,out,337,76,26,27,2,0,0,11
31/07/2019 22:00,31/07/2019,22:00:00,S10_EastRoad_CAM003,in,340,60,58,15,1,0,0,14
31/07/2019 22:00,31/07/2019,22:00:00,S10_EastRoad_CAM003,out,279,67,32,14,3,0,0,13
31/07/2019 23:00,31/07/2019,23:00:00,S10_EastRoad_CAM003,in,216,39,28,8,0,2,1,6
31/07/2019 23:00,31/07/2019,23:00:00,S10_EastRoad_CAM003,out,184,37,10,7,1,0,0,8
01/08/2019 00:00,01/08/2019,00:00:00,S10_EastRoad_CAM003,in,121,27,20,3,1,3,0,1
01/08/2019 00:00,01/08/2019,00:00:00,S10_EastRoad_CAM003,out,91,19,5,0,1,0,0,4
01/08/2019 01:00,01/08/2019,01:00:00,S10_EastRoad_CAM003,in,72,9,4,0,0,1,0,5
01/08/2019 01:00,01/08/2019,01:00:00,S10_EastRoad_CAM003,out,51,8,2,2,0,0,0,3
01/08/2019 02:00,01/08/2019,02:00:00,S10_EastRoad_CAM003,in,38,6,1,0,0,0,0,2
01/08/2019 02:00,01/08/2019,02:00:00,S10_EastRoad_CAM003,out,30,9,1,1,1,0,0,1
01/08/2019 03:00,01/08/2019,03:00:00,S10_EastRoad_CAM003,in,29,10,5,0,0,0,0,5
01/08/2019 03:00,01/08/2019,03:00:00,S10_EastRoad_CAM003,out,31,8,2,0,0,1,0,3
01/08/2019 04:00,01/08/2019,04:00:00,S10_EastRoad_CAM003,in,36,4,6,1,0,5,0,9
01/08/2019 04:00,01/08/2019,04:00:00,S10_EastRoad_CAM003,out,68,10,5,1,1,2,0,10
01/08/2019 05:00,01/08/2019,05:00:00,S10_EastRoad_CAM003,in,67,3,7,2,0,5,1,13
01/08/2019 05:00,01/08/2019,05:00:00,S10_EastRoad_CAM003,out,118,7,18,4,1,7,1,34
01/08/2019 06:00,01/08/2019,06:00:00,S10_EastRoad_CAM003,in,149,16,21,0,4,9,2,24
01/08/2019 06:00,01/08/2019,06:00:00,S10_EastRoad_CAM003,out,269,29,54,17,6,11,2,70
01/08/2019 07:00,01/08/2019,07:00:00,S10_EastRoad_CAM003,in,279,26,21,5,11,12,6,77
01/08/2019 07:00,01/08/2019,07:00:00,S10_EastRoad_CAM003,out,524,84,110,24,8,18,2,177
01/08/2019 08:00,01/08/2019,08:00:00,S10_EastRoad_CAM003,in,403,99,64,8,18,14,1,82
01/08/2019 08:00,01/08/2019,08:00:00,S10_EastRoad_CAM003,out,525,179,267,26,8,23,3,137
01/08/2019 09:00,01/08/2019,09:00:00,S10_EastRoad_CAM003,in,403,97,55,6,20,19,3,115
01/08/2019 09:00,01/08/2019,09:00:00,S10_EastRoad_CAM003,out,542,149,155,13,8,26,4,138
01/08/2019 10:00,01/08/2019,10:00:00,S10_EastRoad_CAM003,in,434,103,42,2,21,13,2,125
01/08/2019 10:00,01/08/2019,10:00:00,S10_EastRoad_CAM003,out,462,121,69,10,10,25,1,138
01/08/2019 11:00,01/08/2019,11:00:00,S10_EastRoad_CAM003,in,477,112,32,8,15,10,1,132
01/08/2019 11:00,01/08/2019,11:00:00,S10_EastRoad_CAM003,out,499,123,83,15,16,22,2,111
01/08/2019 12:00,01/08/2019,12:00:00,S10_EastRoad_CAM003,in,542,135,69,9,17,9,3,104
01/08/2019 12:00,01/08/2019,12:00:00,S10_EastRoad_CAM003,out,553,133,77,22,12,16,0,118
01/08/2019 13:00,01/08/2019,13:00:00,S10_EastRoad_CAM003,in,577,171,73,16,21,12,1,109
01/08/2019 13:00,01/08/2019,13:00:00,S10_EastRoad_CAM003,out,516,163,73,22,14,13,0,101
01/08/2019 14:00,01/08/2019,14:00:00,S10_EastRoad_CAM003,in,580,137,70,19,13,2,0,130
01/08/2019 14:00,01/08/2019,14:00:00,S10_EastRoad_CAM003,out,538,145,73,31,11,14,0,105
01/08/2019 15:00,01/08/2019,15:00:00,S10_EastRoad_CAM003,in,583,145,58,22,15,15,0,128
01/08/2019 15:00,01/08/2019,15:00:00,S10_EastRoad_CAM003,out,523,153,80,21,11,8,0,97
01/08/2019 16:00,01/08/2019,16:00:00,S10_EastRoad_CAM003,in,688,151,72,20,15,5,1,119
01/08/2019 16:00,01/08/2019,16:00:00,S10_EastRoad_CAM003,out,490,162,92,25,12,5,0,54
01/08/2019 17:00,01/08/2019,17:00:00,S10_EastRoad_CAM003,in,725,159,139,23,16,4,1,57
01/08/2019 17:00,01/08/2019,17:00:00,S10_EastRoad_CAM003,out,558,168,116,30,10,3,0,39
01/08/2019 18:00,01/08/2019,18:00:00,S10_EastRoad_CAM003,in,587,116,116,18,20,2,0,36
01/08/2019 18:00,01/08/2019,18:00:00,S10_EastRoad_CAM003,out,542,143,115,30,13,0,2,29
01/08/2019 19:00,01/08/2019,19:00:00,S10_EastRoad_CAM003,in,526,140,92,31,12,1,0,33
01/08/2019 19:00,01/08/2019,19:00:00,S10_EastRoad_CAM003,out,514,134,83,30,7,2,0,29
01/08/2019 20:00,01/08/2019,20:00:00,S10_EastRoad_CAM003,in,403,80,94,23,9,1,0,33
01/08/2019 20:00,01/08/2019,20:00:00,S10_EastRoad_CAM003,out,419,106,65,20,5,1,0,20
01/08/2019 21:00,01/08/2019,21:00:00,S10_EastRoad_CAM003,in,375,81,64,23,1,0,0,16
01/08/2019 21:00,01/08/2019,21:00:00,S10_EastRoad_CAM003,out,336,86,40,16,3,0,0,14
01/08/2019 22:00,01/08/2019,22:00:00,S10_EastRoad_CAM003,in,402,67,42,22,3,0,0,10
01/08/2019 22:00,01/08/2019,22:00:00,S10_EastRoad_CAM003,out,263,65,16,13,1,0,0,9
01/08/2019 23:00,01/08/2019,23:00:00,S10_EastRoad_CAM003,in,259,51,41,5,1,1,0,9
01/08/2019 23:00,01/08/2019,23:00:00,S10_EastRoad_CAM003,out,203,52,14,3,1,0,0,9
02/08/2019 00:00,02/08/2019,00:00:00,S10_EastRoad_CAM003,in,149,19,22,6,0,2,0,11
02/08/2019 00:00,02/08/2019,00:00:00,S10_EastRoad_CAM003,out,112,16,4,1,1,0,0,6
02/08/2019 01:00,02/08/2019,01:00:00,S10_EastRoad_CAM003,in,62,5,8,0,2,2,0,4
02/08/2019 01:00,02/08/2019,01:00:00,S10_EastRoad_CAM003,out,78,1,1,3,0,0,0,7
02/08/2019 02:00,02/08/2019,02:00:00,S10_EastRoad_CAM003,in,35,10,4,0,0,0,0,3
02/08/2019 02:00,02/08/2019,02:00:00,S10_EastRoad_CAM003,out,44,10,1,1,1,1,0,5
02/08/2019 03:00,02/08/2019,03:00:00,S10_EastRoad_CAM003,in,34,8,6,0,0,0,0,5
02/08/2019 03:00,02/08/2019,03:00:00,S10_EastRoad_CAM003,out,31,10,5,0,1,0,0,1
02/08/2019 04:00,02/08/2019,04:00:00,S10_EastRoad_CAM003,in,49,3,6,0,0,3,1,5
02/08/2019 04:00,02/08/2019,04:00:00,S10_EastRoad_CAM003,out,77,8,6,1,1,0,0,15
02/08/2019 05:00,02/08/2019,05:00:00,S10_EastRoad_CAM003,in,48,6,5,0,1,6,1,18
02/08/2019 05:00,02/08/2019,05:00:00,S10_EastRoad_CAM003,out,104,9,16,7,0,10,1,29
02/08/2019 06:00,02/08/2019,06:00:00,S10_EastRoad_CAM003,in,124,10,18,3,2,15,2,32
02/08/2019 06:00,02/08/2019,06:00:00,S10_EastRoad_CAM003,out,264,26,45,19,8,17,0,74
02/08/2019 07:00,02/08/2019,07:00:00,S10_EastRoad_CAM003,in,257,26,24,3,9,14,4,90
02/08/2019 07:00,02/08/2019,07:00:00,S10_EastRoad_CAM003,out,460,77,112,15,8,22,2,184
02/08/2019 08:00,02/08/2019,08:00:00,S10_EastRoad_CAM003,in,382,71,50,2,16,19,1,85
02/08/2019 08:00,02/08/2019,08:00:00,S10_EastRoad_CAM003,out,581,137,234,18,10,21,4,129
02/08/2019 09:00,02/08/2019,09:00:00,S10_EastRoad_CAM003,in,456,120,54,9,18,18,2,104
02/08/2019 09:00,02/08/2019,09:00:00,S10_EastRoad_CAM003,out,488,139,159,13,9,12,1,152
02/08/2019 10:00,02/08/2019,10:00:00,S10_EastRoad_CAM003,in,436,78,28,6,18,12,3,125
02/08/2019 10:00,02/08/2019,10:00:00,S10_EastRoad_CAM003,out,504,102,76,7,10,21,1,138
02/08/2019 11:00,02/08/2019,11:00:00,S10_EastRoad_CAM003,in,509,96,37,5,17,19,0,96
02/08/2019 11:00,02/08/2019,11:00:00,S10_EastRoad_CAM003,out,567,107,79,16,8,8,0,107
02/08/2019 12:00,02/08/2019,12:00:00,S10_EastRoad_CAM003,in,574,147,71,12,14,8,3,107
02/08/2019 12:00,02/08/2019,12:00:00,S10_EastRoad_CAM003,out,557,166,73,9,14,13,0,99
02/08/2019 13:00,02/08/2019,13:00:00,S10_EastRoad_CAM003,in,576,140,67,18,17,14,0,100
02/08/2019 13:00,02/08/2019,13:00:00,S10_EastRoad_CAM003,out,518,177,72,22,12,11,0,99
02/08/2019 14:00,02/08/2019,14:00:00,S10_EastRoad_CAM003,in,620,159,68,17,17,9,0,107
02/08/2019 14:00,02/08/2019,14:00:00,S10_EastRoad_CAM003,out,534,170,64,24,13,8,1,96
02/08/2019 15:00,02/08/2019,15:00:00,S10_EastRoad_CAM003,in,682,139,79,23,18,23,2,119
02/08/2019 15:00,02/08/2019,15:00:00,S10_EastRoad_CAM003,out,562,141,69,18,9,10,0,70
02/08/2019 16:00,02/08/2019,16:00:00,S10_EastRoad_CAM003,in,674,133,90,12,16,4,0,91
02/08/2019 16:00,02/08/2019,16:00:00,S10_EastRoad_CAM003,out,555,141,82,20,9,2,0,52
02/08/2019 17:00,02/08/2019,17:00:00,S10_EastRoad_CAM003,in,709,140,76,17,15,4,0,55
02/08/2019 17:00,02/08/2019,17:00:00,S10_EastRoad_CAM003,out,587,166,143,23,12,3,0,44
02/08/2019 18:00,02/08/2019,18:00:00,S10_EastRoad_CAM003,in,614,135,85,23,13,3,0,29
02/08/2019 18:00,02/08/2019,18:00:00,S10_EastRoad_CAM003,out,575,148,106,17,16,1,0,29
02/08/2019 19:00,02/08/2019,19:00:00,S10_EastRoad_CAM003,in,532,98,93,24,10,3,0,35
02/08/2019 19:00,02/08/2019,19:00:00,S10_EastRoad_CAM003,out,523,111,87,20,5,2,1,22
02/08/2019 20:00,02/08/2019,20:00:00,S10_EastRoad_CAM003,in,408,75,80,23,9,1,0,25
02/08/2019 20:00,02/08/2019,20:00:00,S10_EastRoad_CAM003,out,418,68,53,19,5,2,1,17
02/08/2019 21:00,02/08/2019,21:00:00,S10_EastRoad_CAM003,in,443,66,49,18,1,1,0,17
02/08/2019 21:00,02/08/2019,21:00:00,S10_EastRoad_CAM003,out,380,102,27,13,1,0,0,12
02/08/2019 22:00,02/08/2019,22:00:00,S10_EastRoad_CAM003,in,381,82,47,21,0,0,0,10
02/08/2019 22:00,02/08/2019,22:00:00,S10_EastRoad_CAM003,out,313,95,19,20,2,0,0,10
02/08/2019 23:00,02/08/2019,23:00:00,S10_EastRoad_CAM003,in,341,58,35,11,1,0,0,11
02/08/2019 23:00,02/08/2019,23:00:00,S10_EastRoad_CAM003,out,300,57,8,9,3,0,0,6
03/08/2019 00:00,03/08/2019,00:00:00,S10_EastRoad_CAM003,in,200,49,29,4,1,2,0,7
03/08/2019 00:00,03/08/2019,00:00:00,S10_EastRoad_CAM003,out,202,43,11,1,2,2,0,4
